index,score,text
1641,1,DC유니버스 전체를 잭스나이더에게 맡긴건 노이해보는즐거움 이럴거면 시간아깝게 다 보지말고 전투씬 등장씬 위주로 편집해서 추려서 봐라왠지 DC 영화시리즈는 이대로가단 제2의 트랜스포머시리즈가 될것같다
1642,1,번역도 엉망이고 스토리도 엉망이고 그냥 영화 자체가 엉망 이미 늦었지만 잭 스나이더 짜르고 크리스토퍼 놀란이 와야한다
1643,10,야 개꿀잼이다 역시 한국영화는 쨉도 안된다니까 이런것 허접해서 못만들지 배트맨 슈퍼맨 정말 잘만들었다 디씨 대박이다 올해 여름에 자살특공대도 기대된다 그린랜턴 할 조던만 캐스팅되면 좋은데 최고다 슈퍼히어로는 무조
1644,10,놀란이 너프시켜놧던 뱃맨 원작에 가장 비슷하게 살려놨고 원더우멈 개간지로 데뷔시킨것만으로도 10점만점
1645,7,글쎄 성공작은 아닌 거 같다
1646,10,방금 보고 나왔습니다 자막 어디가 이상하다는거지 괜한 언플하지 마세요 영화가 지루하다 솔직히 기대 하락한 상태로 봤는데 마블과는 다르게 너무 재미있고 진지했습니다 이게 DC구나 라는 생각 마지막으로 DC
1647,1,앞자리 닝겐 뒷통수 보는게 더 재밌
1648,1,하 내 만 8천원 여러분 세상에는 이 돈으로 할 수 있는 값진 일들이 여럿 있습니다 차라리 치킨이나 뜯는게 훨씬 낫겠네요
1649,9,재미만 있구만 하여간 집구석 병론가들 무슨 문학작품 비평하냐
1650,8,단지 액션만 보면 잘만듦
1651,8,비행 시 출발과 착지 그래픽이 더 발전했군  뿌듯 허허허  그건 그렇고 주연들 중에 다이안 레인을 맨 끝에 올리다니  뉘기가 작성한거여 대체
1652,8,엥 솔직히 잼있었는데 평점이 왜이러지
1653,8,암울한 분위기가 맘에 들고 원더 우먼이 제일 멋지게 나오는
1654,4,액션 연출은 좋았는데 마사땜에 다 말아먹은 영화
1655,5,액션과 OST는 꽤 좋았는데스토리가 망했다
1656,9, 뭔가 초록에메랄드  극전개를 위해 억지로 끼어 맞춘 느낌이네요 슈퍼맨이 워낙 강하게 나와서 배트맨이  약하게 느껴지네요 
1657,6,장면만 때고 보면 훌룡한 영화지만 그 장면을 연결하는 요소가 아쉽다 특히 두 히어로의 화해의 계기가
1658,7,다른건 몰라도 스타일리쉬한 액션은 굉장히 맘에 들었어요
1659,6,액션은 확실히 볼만하네요 다만 기대에 비해 좀 아쉬웠어요
1660,6,액션만 남았다 그나마 감독판은 훨씬 좋긴하지만 여전히 개연성이 문제다 그래 브루스 웨인이 부모님 컴플렉스가 있는 건 알지만 굳이 이렇게 영화를 표현해야 했나 싶다
1661,5,탄탄한 전작에서 무너져 가는 3시간짜리 탑을 보는 조마조마함
1662,7,호흡이 너무 길다
1663,2,내가 진짜 댓글안남기려고 했는데 자막때매 더 집중안되네
1664,6,애매하다
1665,2,영화원더우먼에 비하면 품격높은쓰레기 정도
1666,2,어처구니 없는 장면이 너무 많다 진짜 너무 많다 말하기 싫을정도다 보는데 4일넘게 걸릴정도로 지루했다 전투신빼고 시나리오 각본 다 성질난다 갑자기 느긋하게 키스하고 슈퍼맨의 저 낭창함 배트맨과 싸움 화해는 개연성
1667,4,화해하는게 어이가 없다
1668,6,이유는 모르겠지만 둘이싸움-엄마 이름 같다고 화해함-둘이 화해하고 원더우먼과 힘을 합침-분탕질 후 끝
1669,1,구찌 루이 휠라 수프림 섞은 바보
1670,4,모든 대결에는 이유가 있다 그리고 화해에도 이유가 있다
1671,1,배트맨이 패드립함 
1672,1,꼭 루터역하는애는 오버해야하나 보기거북하다 조커가아니잖아
1673,4,뭘담고싶었는지는 알겠는데 그래도 다 이해가 가지 않는다
1674,5,솔직히 스토리가 똥인데도 그래도 저리보단 재밌다
1675,8,마블은 스토리 구성이 깊은데 가볍게 표현하고 유머를 넣어서 관객들을 편안하게 해주는 반면 DC는 유머 보단 어두운 사회를 배경으로 해서 그런지 사람들의 고뇌랑 두려움을 잘 표현한 것 같다 하지만 이제 막 싸우다 
1676,10,졸 재밌기만 한데시간가는줄 몰랐네
1677,6,수없이 꿈만꾸는 배트맨과 뭔 이유인지 모를 내용으로 욕먹는 슈퍼맨이 붙었더니 마사가 나왔다
1678,7,지루하다 재밌다 너무 길다 슈퍼맨 엄마가 제일 예쁘다 원더우먼 졸 멋있다
1679,2,애들끼리 서로 밥맛이라고 싸우다 엄마 엄마 거리면서 쪼르르 달려가는 격
1680,8,시리즈 계속 기대 하겟음
1681,8,솔직히 둘이 싸우는것까지는 이해할수있지만 뜬금포로 화해하는거는 좀 아닌거같다
1682,1,개연성 없고 얍얍 승리했다 정도
1683,10,초반에 조금 길게 끈 거 빼고는 완전 재밌었어요 슈퍼맨 배트맨 원더우먼 글고 빌런의 소름돋는연기력까지 너무 좋았던 영화였어요
1684,5,흠다좋은데 느금마사 어쩔거야
1685,7,슈퍼인간 박쥐인간 놀라운여자 콜렉션 보는 재미가 일품
1686,9,개인적으로 너무 재미있게 잘봤습니다
1687,3,영화를 보고 평점을 남긴 적이 있었나 싶을 정도로 평점 매기는 일에 관심이 없었는데 한 번 남겨봅니다 이 영화의 장점은 액션입니다 잭 스나이더 특유의 액션은 괜찮아요 근데 그 뿐입니다 장점이 이거 하나에요
1688,7,영화 3줄요약 : 느금마사 울엄마사  그럼친구
1689,5,원더우먼만 겨우 해냈다
1690,6,왜 이렇게 됐을까 아무리 생각해도 마블과의 가장 큰 차이점은 캐릭터 간 파워벨런스 인듯 그나마 하나 건진건 렉스
1691,4,원더우먼이 이뻐서 별4개
1692,10,사랑합니다 저스티스 리그
1693,8,일단 마사드립은 눈뜨고 못봐줄수준이었지만 디씨 특유의 딥다크다크한 분위기와 액션씬은 혼을 빼놓기에 충분햇다 그리고 개정신병자같은 원작충들은 부들부들 짖어댈거면 원작이나 계속 쳐 보던가 니들때문에 재밌는 영화도 욕
1694,9,저스티스리그보다 훨 남 분위기 깡패
1695,3,느금마사 땜에 1점 박으려다 원더우먼땜에 3점박음
1696,10,함께 모인것만으로도 큰 의미
1697,7,전반적으로 약간 루즈한 느낌이 없지않아 있는데 전 영화들을 다 보고 보면 나름 괜찮은 영화임
1698,8,배앤슈 재평가가 시급하다
1699,7,자막 논란이 많아서 영화 채널로 봤지 세상에 원더우먼보다 재미있다니
1700,5,유일하게 인간인 배트맨이 너무 불쌍하다 마치 드래곤볼에서 손오공(슈퍼맨)과 베지터(원더우먼)가 마인부우(둠스데이)랑 싸우고 있는데 그걸 지켜보고 있는 야무치(배트맨)의 시점이랄까
1701,5,592남은건 둠스데이와 원더우먼
1702,4,잭 스나이더의 제멋대로 CG 자랑으로 밀고 가기에는 작품의 스케일이 너무 컸다
1703,6,워너 브라더스의 甲질과 잭 스나이더의 능력 부족이 이룬 완벽한 하모니
1704,8,액션 씬만큼은 최고 수준이다 액션SF 매니아라면 평점에 주눅들지 않고 봐야할 영화
1705,9,볼거리 작살 근데 둘이 싸우는 이유가 너무 허접해
1706,7,낫베드 볼만했음 전투신이 상타임
1707,4,자막만 아니었어도 평타는 쳤을 영화 번역자 상식의 중요성을 다시 한 번 느낌 원더우먼 등장씬 하나만큼은 명장면 스케일은 드래곤볼급
1708,7,평점이 좋질않아 별기대없이 봤는데 약간 2프로정도 부족한 스토리라 생각이들면서도 중간중간 나오는 너무나 작은떡밥들 때문이지 않나 생각이드네요 생각보단 볼만했습니다
1709,7,갠적으로 아쉬웠던 영화 액션이나 분위기는 마블의 뒤처지지않는데 전개나 화해개기같은게 너무 했다제발 이런건좀 고려하고 영화만들면 더좋을거 같다
1710,7,캐릭터 자랑을 위한 불친절한 영화
1711,7,많은 내용을 우겨넣은 느낌이 아쉽지만 대려부수는 스케일 만으로도 보는 맛이 있는 DC영화들 지금 부터라도 이 스케일을 살리면서 캐릭터와 스토리를 천천히 풀어내주기를
1712,7,확장판 보니까 재밌던데 안타깝다
1713,7,화려하긴 했지만 아쉬운 점이 많은 영놔
1714,2,실망스럽다 저런 케릭터를 가지고
1715,8,기대감대비 전개가아쉬웠으나 액션이화려함
1716,8,벤 애플렉  턱선과 목소리 좋더라
1717,9,저스티스리그 기대되네요
1718,5,엉성한스토리 정말실망
1719,5,기대를 많이했는데 별로 였습니다
1720,5,차라리 한 캐릭터만 주인공인 영화가 나은 듯
1721,7,초반내용이 너무 많아서 연결하기 힘드셨던듯
1722,6,안쓰러운 배트맨안타까운 수퍼맨
1723,9,천재 스나이더에 왜 인심들이 그리 박하신지
1724,5,최악의 악당은 렉스루터도 둠스데이도 아니다 바로 잭스나이더다
1725,1,의리로 봐줄라고 해도 도저히 같아서 못 봐주겠어
1726,4,왜 원작의 민폐를 끼치는 이따위 작품을 내놓는걸까후속편도 만들던데 제발 감독 교체좀
1727,7,이건 좀 재미없네요 지루합니다
1728,7,뭔가 좀 아쉬운 디씨 
1729,6,액션신은 좋은데 스토리가 쫌
1730,5,철없는 사춘기 소년으로 돌아간 배트맨과 슈퍼맨
1731,1,아 완전 진 아 -- 할말없다
1732,3,전개가급전개기대안하고보는게좋을듯
1733,1,알바들 지원 총출동DC가 싼 거대한 똥을 포장하러
1734,5,배트모빌 예술이네
1735,6,원래 이거 5점주고싶은데 자살닦이를 5점줘서 이건 6점줌
1736,1,영화가 너무 많은걸 설명하려고 했어 마블좀 보고 배워라
1737,6,엄마이름 달랐으면 지구 망한거
1738,7,음그냥저냥휴
1739,5,기대한것보다는 기대에 못미쳤던것같아요
1740,5,스토리가 너무 별로였다초반부는 너무나도 지루해서 보다가 졸았다중간에 나오는 원더우먼도 당황엄마 이름은 가장 당황
1741,6,재미있었어요
1742,7,그럭저럭 킬링타임용으로 좋음
1743,6,냥그래요크크크크킄
1744,7,쓸쓸하고 고독한 분위기를 표현하는 벤 애플렉의 배트맨이 생각보다 괜찮았다
1745,6,그럭 저럭 생각했던거처럼 별로
1746,6,너무나 뻔하고 황당한  스토리 전개에  식상함을 느낀 영화
1747,8,적당히 즐겁게 보았습니다
1748,7,기대만큼 실망이 큰 영화
1749,6,배트맨은 예전부터 좋아했는데…
1750,7,기대했는데감독이랑 번역가때리고싶다
1751,8,인내와 고내의 시간이 길다
1752,7,멋있긴 했다만 그다지
1753,5,왜 DC가 마블을 못따라잡는지의 이유
1754,7,3시간 짜리로 보니 이제야 좀 작품성이 괜찮아졌음 뜬그없는 느낌이 거의 사라짐 물론 화해과저은 조금 그렇지만 토 말이 안되는건 아님 템포가 느려진 만큼 좀 받아들이는 시간이 생겼다랄까
1755,7,음 그냥저냥 볼만한 영화
1756,6,기냥저냥 볼만했는데 처음 갈때는 배트맨VS슈퍼맨인줄 알았는데 끝에는 괴물도나와서 배트맨은 그냥 조연으로 추락
1757,6,진짜  모를마지막에 원더우먼 나올때만 볼만했어요
1758,8,약간 지루한듯 했으나 액션 장면은 나름 볼만하네요
1759,8,1시간 지루슈퍼맨저스티스리그에서 다시 만나요♡
1760,9,마블 떨고 있나 원더우먼 나가신다
1761,4,댕 댕 댕 댕 댕 댕댕댕
1762,7,4시간짜리  영화를 2시간반으로 편집했으니영화가 망할수밖에 확장판 30분추가 되어도무편집 1시간이남아 차라리 2부작로4시간을 다보여주지
1763,7,화려한 영상미 배트맨은 섹시해졌는데 슈퍼맨을 왜 엑스맨으로 만들어놨어
1764,8,화해의 계기를 좀 더 명확하게 보여줬으면 하는 아쉬움하지만 충분히 재밌게 보았다
1765,8,나쁘지는 않았는데 뭔가 아쉽다
1766,8,약간은 지루한감이 있지만 액션씬에선 눈이 즐거웠음 그냥 뭔가 약간 아쉬운대 수어사이드를 기대해봐야겟지
1768,8,스토리 중간 중간이 어이가 없내
1769,9,누가 뭐래던 난 되게 만족스럽게 봤음 근데 마사는 어떻게 커버를 못하겠다
1770,8,알고봐야 재밌는 예고편같은느낌이에여아쉽아쉽
1771,8,전작을 봐야 이해가 쉬울듯 개인적으로는 무조건 슈퍼맨이 이길거 같은데 영화는 역시 다르네요
1772,8,그럭저럭 무난하게 
1773,10,다음편부터 자막은 다른사람이 만들었으면
1774,8,언제봐도  베트맨 짱이네요
1775,9,슈퍼맨의 압도적 위압감 원더우먼캐스팅의 신의한수 둠스데이의 화려한액션  렉스루터의 OOO기감
1776,8,막상 둘이 싸우는 장면은 크게 비중 있지 않은 느낌
1777,7,나름 괜찮았음 화해 계기가 논란이 되지만 30여년을 트라우마에 살았다는걸 감안하면 니가 마사를 죽게 만들었어라는 말에 흔들리는 것도 어느정도 이해할 수 있을 듯
1778,8,볼만은한데 자막이좀 그렇네요
1779,9,긴말이 필요없습니다 어릴적부터 좋아했던 슈퍼맨과 배트맨이라니 마블보다 훨씬 좋습니다
1780,8,남들 다 재미없다는 배댓슈난 왜이리 재밌었냐
1781,8,급화해만 아니면 생각외로 재밌다원더우먼 허벅지
1782,8,재미나고 흥미롭네요 다시한번봐야지요
1783,8,헨리 카빌은 언제봐도 멋있다
1784,9,암울한게 딱 제 취향이네요 
1785,8,원래 이런정르 안 좋아햇는데 재밌었어요
1786,8,극장에서 내리기 바로 전 날에 봤는데 워낙 별로라는 이야기를 많이 들어서인지는 몰라도 재밌게 봤음
1787,8,적당히 그저그렇게 재밌음
1788,8,러님타임이 길어서 약간 지루해지나 싸우는 장면은 꿀잼
1789,8,정신없었지만 아이들이 좋아해요
1790,8,잘봤습니다 다만 스토리 라인이 꽤 복잡
1791,9,재밌어여 다시한번보고싶어요
1792,9,자막이상한건 동의하는데 니들은 무식한거냐 멍청한거냐 자막평가를 영화평점에 처박고있어 개연성은 뭐가부족하냐 엄마이름듣고 화해하는 급박한전개는 나도인정하는데 그부분마저도 시작파트부터 마사라는이름을 강조해왔는데 영화 제대
